area_m2,size_category,area_hectares,area_km2,in_restricted_zone,mean_prob,tif_hits,centroid_lon,centroid_lat
1994.9964932081955,Medium (0.05-0.25 ha),0.19949964932081954,0.0019949964932081954,False,0.23561501502990723,1,72.76031813868008,18.885674989532564
1196.996385504333,Medium (0.05-0.25 ha),0.1196996385504333,0.001196996385504333,False,0.25790080428123474,1,72.76075072581018,18.886228619757947
398.9964478622468,Small (<0.05 ha),0.03989964478622468,0.0003989964478622468,False,0.3097722828388214,1,72.76252058698759,18.886252914571397
5386.495087059609,Large (0.25-1 ha),0.538649508705961,0.005386495087059609,False,0.2379993200302124,1,72.76011257661038,18.887284122277762
14961.843082643081,Very Large (>1 ha),1.496184308264308,0.01496184308264308,False,0.28484922647476196,1,72.7731657443637,18.88857395385865
398.9991476658972,Small (<0.05 ha),0.039899914766589724,0.00039899914766589723,False,0.2186509370803833,1,72.76048867448769,18.8886398773365
398.9941439657656,Small (<0.05 ha),0.03989941439657656,0.0003989941439657656,False,0.27580153942108154,1,72.76430564763751,18.88978053716123
3191.988839366756,Large (0.25-1 ha),0.3191988839366756,0.003191988839366756,False,0.2471577525138855,1,72.76096642998743,18.889870767798357
6084.713391924959,Large (0.25-1 ha),0.6084713391924959,0.006084713391924959,False,0.24037352204322815,1,72.76164874153086,18.89010357902847
13665.571899822738,Very Large (>1 ha),1.366557189982274,0.013665571899822739,False,0.2815746068954468,1,72.76386768786861,18.897153443939303
38902.3440653075,Very Large (>1 ha),3.89023440653075,0.0389023440653075,False,0.2652493715286255,1,72.76098801034054,18.89961106866039
15760.424191287977,Very Large (>1 ha),1.5760424191287976,0.015760424191287977,False,0.2109941840171814,1,72.76007721423767,18.90589339183492
797.95970132143,Medium (0.05-0.25 ha),0.079795970132143,0.00079795970132143,False,0.2312047928571701,1,72.77534915452728,18.908288606474486
498.72978076935635,Small (<0.05 ha),0.04987297807693564,0.0004987297807693563,False,0.35386770963668823,1,72.77231463696396,18.908348085327347
498.7516076564872,Small (<0.05 ha),0.04987516076564872,0.0004987516076564872,False,0.2561207711696625,1,72.75903052217195,18.908635798770458
8578.086811650366,Large (0.25-1 ha),0.8578086811650366,0.008578086811650365,False,0.26119521260261536,1,72.77464853854015,18.908933630207276
3191.8706204055006,Large (0.25-1 ha),0.3191870620405501,0.0031918706204055007,False,0.2599284052848816,1,72.77233036836576,18.909207130455513
4488.694549793467,Large (0.25-1 ha),0.44886945497934666,0.0044886945497934665,False,0.22610321640968323,1,72.76377414834425,18.909179190590805
598.4943844885543,Medium (0.05-0.25 ha),0.05984943844885542,0.0005984943844885543,False,0.2000828981399536,1,72.76286219948753,18.909282902896653
1795.416922351847,Medium (0.05-0.25 ha),0.1795416922351847,0.001795416922351847,False,0.205668106675148,1,72.77408478766462,18.909501003492473
698.214807892364,Medium (0.05-0.25 ha),0.0698214807892364,0.000698214807892364,False,0.27987995743751526,1,72.77534931825157,18.90972731856203
498.72766022153894,Small (<0.05 ha),0.049872766022153896,0.0004987276602215389,False,0.2861429750919342,1,72.77363973693843,18.90994512837329
1296.6839854081452,Medium (0.05-0.25 ha),0.12966839854081452,0.0012966839854081451,False,0.21928152441978455,1,72.77549956059904,18.910803947561366
62941.28132824265,Very Large (>1 ha),6.294128132824265,0.06294128132824266,False,0.38828790187835693,1,72.76472673758593,18.91157959068011
3590.8323056279296,Large (0.25-1 ha),0.35908323056279295,0.0035908323056279296,False,0.23001596331596375,1,72.77421025660762,18.911804120766153
1097.198005709898,Medium (0.05-0.25 ha),0.1097198005709898,0.001097198005709898,False,0.2634623348712921,1,72.77444626076323,18.912548433042577
598.4710827838097,Medium (0.05-0.25 ha),0.059847108278380974,0.0005984710827838097,False,0.2912403345108032,1,72.7747344704045,18.913101669277687
1196.9447642000132,Medium (0.05-0.25 ha),0.11969447642000132,0.0011969447642000133,False,0.23150837421417236,1,72.7740705442935,18.913438476256594
498.7292823750822,Small (<0.05 ha),0.049872928237508225,0.0004987292823750822,False,0.35389572381973267,1,72.7728333077574,18.931434354806875
498.75110617169435,Small (<0.05 ha),0.049875110617169434,0.0004987511061716943,False,0.2625991106033325,1,72.75954737752411,18.931722421793506
10971.964361511751,Very Large (>1 ha),1.097196436151175,0.010971964361511752,False,0.2574278712272644,1,72.7750631427975,18.932127940238885
3191.8674307779456,Large (0.25-1 ha),0.31918674307779454,0.0031918674307779456,False,0.25828543305397034,1,72.77284906665808,18.932293397386264
4688.187328635746,Large (0.25-1 ha),0.46881873286357456,0.004688187328635746,False,0.22697918117046356,1,72.76430029241938,18.932256339216835
498.72716212091325,Small (<0.05 ha),0.04987271621209133,0.0004987271621209133,False,0.28602147102355957,1,72.77415863678954,18.93303135848988
997.4513569601581,Medium (0.05-0.25 ha),0.09974513569601581,0.0009974513569601582,False,0.20770923793315887,1,72.77506959205317,18.934330038143074
64337.69493482052,Very Large (>1 ha),6.433769493482052,0.06433769493482053,False,0.388931542634964,1,72.7652431001925,18.934658400486747
3590.8287199987144,Large (0.25-1 ha),0.35908287199987143,0.003590828719998714,False,0.22886532545089722,1,72.77472928965979,18.934890331028466
1097.196910134821,Medium (0.05-0.25 ha),0.10971969101348211,0.0010971969101348212,False,0.2625948190689087,1,72.77496534819257,18.93563463515223
498.7254277541557,Small (<0.05 ha),0.04987254277541557,0.0004987254277541557,False,0.29571959376335144,1,72.77523459237723,18.93618524252967
1097.1983027346046,Medium (0.05-0.25 ha),0.10971983027346045,0.0010971983027346045,False,0.2514726221561432,1,72.77458016548884,18.936520094070328
